"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcifieds","log1p_avg_controls"
"1","A2M",6.09801083588533e-07,-0.756149823136632,0.241,0.494,0.0155310237979164,1.71397408456139,1.18985096657334
"2","ABCA5",1.20796087785898e-07,-0.720461707786504,0.052,0.219,0.00307655555981904,0.825498304935419,0.326112303481801
"3","AC001226.2",1.05010948638416e-10,-0.898040532354185,0.021,0.2,2.67452385087182e-06,0.785188256611014,0.162713993581158
"4","AC003991.1",4.05861446107031e-11,-1.42149748895891,0.031,0.225,1.03368851709e-06,1.1797444297327,0.194437453087786
"5","AC005550.2",1.09179727439212e-07,-0.632668816738118,0.003,0.106,0.00278069847814929,0.458790566613255,0.0202579600630322
"6","AC006059.1",9.59017737759406e-09,-0.910404300632544,0.021,0.169,0.000244252227629943,0.767971374599964,0.136927200446867
"7","AC008014.1",3.82333365934784e-16,-1.8454785308917,0.059,0.356,9.73764849699301e-12,1.67725842079567,0.398070180324184
"8","AC010894.3",3.42962632605935e-08,-0.866034736216965,0.024,0.169,0.000873491528984057,0.767441030217093,0.167151494541328
"9","AC011092.2",1.98061815188873e-07,-0.664381674584304,0.014,0.131,0.0050444363710454,0.582009431591442,0.121495147037637
"10","AC011511.2",2.26957576486222e-17,3.13353963226432,0.355,0,5.78038251552759e-13,0,2.17200416127686
"11","AC012358.3",2.02559845538516e-07,-0.648424066803884,0.007,0.112,0.00515899670602045,0.495303119213004,0.0458498055006784
"12","AC012409.2",2.21757727792051e-32,-2.23317857427602,0.083,0.6,5.64794756913574e-28,2.11564793412548,0.56772650167918
"13","AC016831.7",4.12480882663817e-07,0.658029437966348,0.786,0.644,0.0105054756005648,2.29897847867945,2.75508972833127
"14","AC019197.1",2.40745399487334e-13,-1.61155215452975,0.038,0.275,6.13154457954292e-09,1.40034361862554,0.283300786387936
"15","AC020916.1",4.16210556784728e-08,1.34555326617072,0.293,0.081,0.00106004666707502,0.41400484412337,1.34667129686283
"16","AC022217.3",1.17285800025043e-06,-0.682624285248099,0.031,0.162,0.0298715204083783,0.7307886017468,0.257629503045332
"17","AC026894.1",7.63319521091353e-08,-0.888412061772525,0.014,0.138,0.00194409848826757,0.707424631678711,0.0916243158856373
"18","AC027117.2",7.58951536289408e-11,-0.931848542368841,0.007,0.162,1.93297366777549e-06,0.70624173232228,0.0603335424704231
"19","AC079328.2",1.11884321796625e-07,-0.707772188671978,0.003,0.106,0.00284958179183824,0.519809075907947,0.0292187788512237
"20","AC092164.1",5.19987813330146e-08,-0.867393048465642,0.031,0.181,0.00132435696177055,0.797148556531787,0.195917510550531
"21","AC093535.1",3.67048891903586e-11,-0.83493785301783,0,0.144,9.34836822789243e-07,0.578734818762083,0
"22","AC110760.1",5.87056063438255e-09,-0.889813793692111,0,0.112,0.000149517308797089,0.616771922321036,0
"23","AC131025.2",9.47061092849449e-23,-1.57778491416344,0.048,0.431,2.41206989737826e-18,1.46877862735666,0.375141462574258
"24","AC136424.2",5.87056063438255e-09,-0.683832522266651,0,0.112,0.000149517308797089,0.473996584784325,0
"25","AC139720.1",2.9860251453145e-09,-0.87361306358347,0.01,0.15,7.60510744260151e-05,0.684783950265468,0.0792415183422495
"26","AC139887.2",8.46788902081317e-08,-0.792110937336931,0.014,0.138,0.0021566866547109,0.644186381236182,0.0951369183303928
"27","ACTA2",8.35410897970441e-20,-1.17011432540223,0.834,0.988,2.12770801604092e-15,3.59778211007503,2.78672066448967
"28","ACTB",9.76100691586908e-09,0.578658508829377,0.931,0.875,0.000248603085140269,2.78020098507575,3.18129649897786
"29","ACTR10",1.76316682894983e-07,-0.711271198183491,0.034,0.181,0.00449060959665233,0.711425197479019,0.218409571844638
"30","ADAMTS1",7.3780572258406e-27,1.84295243595045,0.772,0.35,1.87911739484934e-22,1.36633871992286,2.643776004808
"31","ADAMTS12",1.73376074003538e-06,-1.00094791148389,0.059,0.206,0.044157152287961,1.11863999463636,0.424835771903929
"32","ADAMTS4",4.81453140885254e-29,3.01161048886471,0.593,0.044,1.22621300452065e-24,0.314127674318151,2.40161699361948
"33","ADAMTS9",6.40107678552266e-55,3.95861288880362,0.879,0.106,1.63029024650477e-50,0.467416078979992,3.21131744178248
"34","ADAMTS9-AS2",5.86683387233023e-10,-0.786372483967372,0.552,0.825,1.49422391894379e-05,2.70230525402503,2.15723338389312
"35","ADCY3",6.17661294197883e-08,-0.703412688520613,0.19,0.469,0.00157312155019259,1.57219421074317,1.08462568892502
"36","ADGRF5",9.78949420858038e-10,-1.21974690556745,0.11,0.344,2.49328627998334e-05,1.53037238828062,0.684908259689826
"37","ADRA1A",2.97057121194753e-07,-0.74811086793213,0.062,0.238,0.00756574781970916,1.00513056953521,0.486579630681796
"38","AGTR1",1.28438549324451e-08,-0.706906072154363,0.007,0.131,0.000327120141274444,0.570894858156957,0.0809049073224547
"39","AKAP12",5.45527128725101e-29,2.61356990241457,0.79,0.388,1.38940304414996e-24,1.45890233596445,3.27049094501944
"40","AKAP9",2.97375364684186e-07,-0.693591047542355,0.169,0.419,0.00757385316314154,1.40755694263307,0.926796263567468
