"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcifieds","log1p_avg_controls"
"1","ABL2",4.55058926379444e-46,0.786497259905639,0.201,0.082,1.15898957959581e-41,0.787429768057783,1.3325881262795
"2","ABLIM1",4.13848789980078e-46,0.735138518968261,0.195,0.077,1.05403148320026e-41,0.771882274407491,1.28144146615136
"3","AC011511.2",1.93844523788739e-95,1.5884139858832,0.129,0.004,4.93702617637539e-91,0.0520251712819216,1.15302984715885
"4","AC013394.1",2.12940545349136e-34,0.674633620624972,0.175,0.077,5.42338274949714e-30,0.722034637265528,1.18965502931268
"5","AC016831.7",1.07151405898595e-190,0.963477591834123,0.667,0.301,2.72903915683132e-186,2.00799829311115,2.67583006942366
"6","AC020916.1",5.4781689624525e-150,1.61446431615265,0.295,0.059,1.39523485304703e-145,0.555371735969628,1.67443312482548
"7","AC024901.1",3.04212233649791e-11,-0.650290483075662,0.072,0.114,7.74798137882654e-07,1.08845087436892,0.637703859480063
"8","AC098829.1",5.28939110341018e-28,-1.11941924851083,0.153,0.239,1.34715502012754e-23,1.87140442830687,1.09548213233706
"9","AC113383.1",1.3206410760491e-06,-0.451945238667399,0.091,0.122,0.0336354075658945,1.07068597393756,0.757421405987758
"10","AC245297.3",3.88168108866635e-31,-0.845614171017775,0.091,0.178,9.88625356472433e-27,1.33805326380361,0.751918185321099
"11","ACKR1",4.62804880534882e-67,1.08615912093286,0.13,0.02,1.17871775023429e-62,0.243651756199607,0.99651988851369
"12","ACSL4",2.37906741978085e-44,0.787986450196233,0.189,0.076,6.05924681143984e-40,0.744095879421703,1.29028646569466
"13","ACTA2",1.00736143207997e-232,-0.858737251027978,0.84,0.935,2.56564883136448e-228,3.76588506388405,3.17065375949222
"14","ACTC1",6.48412089736852e-28,-0.719213604910801,0.101,0.184,1.65144075135079e-23,1.34418787758644,0.84566699512216
"15","ACTG1",6.23098649648599e-19,0.315060418460957,0.497,0.375,1.58696995079002e-14,2.00525005539442,2.22363329615667
"16","ACTG2",3.17645354483549e-69,-1.11292809189792,0.217,0.378,8.09010953334151e-65,2.17901467588951,1.40759170682451
"17","ACTN1",2.90407160022413e-16,-0.490651351557446,0.355,0.414,7.39637995861083e-12,2.17904854937552,1.83895494840555
"18","ACTR2",1.5234100204616e-24,0.498511247865464,0.223,0.128,3.87997298111364e-20,1.04263209238779,1.38817375832316
"19","ACTR3",2.1075690155605e-16,0.396037252761918,0.21,0.135,5.36776752573103e-12,1.08594056265903,1.36045266780766
"20","ADAM10",6.30792144865052e-12,0.325128201671104,0.113,0.065,1.6065645137568e-07,0.656911996764472,0.882273693073323
"21","ADAM17",5.31922317385568e-30,0.642606562569431,0.156,0.07,1.3547529501493e-25,0.655442634286675,1.100863561341
"22","ADAMTS1",0,2.35083137779675,0.592,0.098,0,0.872398114054628,2.5018702555463
"23","ADAMTS4",8.96763749133552e-223,2.2442005812502,0.263,0,2.28396759266824e-218,0.00278968066692974,1.5583509861715
"24","ADAMTS9",0,3.56280848844474,0.728,0.032,0,0.372481416312273,2.84203207495279
"25","ADAMTSL1",4.53571171786443e-20,-0.909717682579965,0.125,0.192,1.15520041742289e-15,1.58495585677492,0.954387609989087
"26","ADAMTSL3",2.66640586080999e-19,-0.7481267010901,0.098,0.162,6.79106908689696e-15,1.31070282757315,0.792140914010936
"27","ADARB1",1.95423427322436e-13,-0.543580574650262,0.245,0.302,4.97723927047511e-09,1.85692092306451,1.48013958033853
"28","ADGRE5",8.02956156712743e-08,0.268339075846567,0.158,0.114,0.00204504903553169,0.950985165137046,1.13698363899415
"29","ADGRL4",8.63170510080114e-72,1.08581220169167,0.151,0.027,2.19840897212304e-67,0.334893977134127,1.08752164335429
"30","ADH1B",1.01189839043755e-41,-0.938479597544601,0.094,0.196,2.57720401060539e-37,1.43141130021366,0.780906813162591
"31","ADIRF",5.94761660181187e-24,-0.446030325100192,0.442,0.524,1.51479847231547e-19,2.43149291694081,2.12232825465338
"32","ADRA1A",2.26283298115365e-28,-0.901945088782998,0.073,0.148,5.76320931970023e-24,1.27573547417068,0.650554778860853
"33","AEBP1",1.49777521425103e-32,0.432301015167659,0.609,0.461,3.81468369317595e-28,2.25460005160626,2.55424828142292
"34","AFF3",3.58042981838395e-16,-0.790603142267863,0.107,0.166,9.11899670444208e-12,1.39179031968547,0.843785980680664
"35","AFF4",2.5502817081857e-10,0.26932891960673,0.243,0.179,6.49531248257815e-06,1.2927495693783,1.47943415064697
"36","AGO2",2.67397615800402e-09,0.30703547968211,0.128,0.083,6.81034987682045e-05,0.747136579778179,0.959957356851705
"37","AKAP12",6.30953427769294e-190,1.4280260132544,0.487,0.158,1.60697528518562e-185,1.29046346322932,2.28029566808287
"38","AKAP13",1.32568072531351e-62,0.681376699746615,0.425,0.232,3.37637623930099e-58,1.56822655632689,2.0405208946555
"39","AKAP6",6.14458605913402e-08,-0.561713868845879,0.283,0.312,0.00156496462340084,1.99798183297932,1.60863144850738
"40","ALCAM",1.8176433851232e-42,0.648761988949587,0.235,0.109,4.62935593757029e-38,0.990728860549529,1.4404164040444
"41","ALDH1B1",1.33447266556174e-07,-0.379515058994784,0.088,0.123,0.0033987684319192,0.998001044979638,0.734941251857362
"42","ALG13",3.75382329551194e-21,0.531548223400337,0.145,0.075,9.56061255133935e-17,0.682660714650201,1.05110186703179
"43","ANK3",7.8957127915687e-101,1.19396735688296,0.227,0.049,2.01095909088463e-96,0.576142155546472,1.4037372626505
"44","ANKIB1",8.70686289621048e-09,-0.464581538452653,0.101,0.14,0.000221755091103585,1.12764607582454,0.80562269230588
"45","ANKRD17",2.7968963446283e-16,0.296086444056204,0.292,0.2,7.12341530013381e-12,1.43064564927039,1.63587713316997
"46","ANKRD28",2.45309890807048e-38,0.68850637313479,0.188,0.082,6.2477976089647e-34,0.784067449152183,1.26130370048812
"47","ANKRD6",8.79096556373428e-25,-0.840878397126658,0.089,0.163,2.23897101942748e-20,1.33417693590504,0.751324445742935
"48","ANO2",3.14585663610129e-45,0.703918249037938,0.107,0.023,8.01218226648637e-41,0.39053167881517,0.878450628480512
"49","ANO6",1.49027839458859e-15,0.283308666576677,0.265,0.18,3.79559004317768e-11,1.33478170353524,1.53115630700106
"50","ANTXR1",1.67128156987966e-09,-0.585373071029833,0.274,0.31,4.2565870303265e-05,1.97705543596751,1.57130574220746
"51","ANXA2",9.84336829674389e-14,0.318187924011255,0.254,0.176,2.5070074714977e-09,1.28975696931164,1.51030803172827
"52","ANXA5",4.44600909308254e-16,0.378130634902627,0.228,0.15,1.13235405591719e-11,1.14428660067805,1.40638678414414
"53","AP002518.2",3.91542801512303e-72,-1.23972960839689,0.035,0.15,9.97220361171683e-68,1.22780930918256,0.368494226465571
"54","AP1G1",3.5017923071239e-07,0.269041609008897,0.109,0.074,0.00891871482701386,0.684862783313903,0.871348216051731
"55","APOD",4.51393071981618e-31,-0.840928433267855,0.045,0.114,1.14965301502998e-26,1.01624066236862,0.433353489796315
"56","APOLD1",1.31351413033779e-62,1.01964749773928,0.118,0.017,3.34538913855732e-58,0.219342708646723,0.926108496869709
"57","APOO",2.37521163543878e-38,0.566026376628664,0.397,0.249,6.04942651429902e-34,1.58164096455583,1.97398055163855
"58","AQP1",1.74381923020049e-49,0.773331291431922,0.272,0.128,4.44133319739762e-45,1.04470940731158,1.5807418116064
