"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcifieds","log1p_avg_controls"
"1","ABO",4.94321969439736e-07,-0.959941964425741,0.017,0.258,0.0125898862396606,0.824806322667674,0.159425256524797
"2","AC007319.1",6.65097096986252e-11,-1.83263513927861,0.151,0.645,1.69393579631429e-06,2.15479427936713,0.884508399581075
"3","AC008014.1",1.54630169523017e-14,-1.96170362504264,0.034,0.532,3.93827578758172e-10,1.645699708874,0.285950372081469
"4","AC011511.2",2.19917624509531e-07,2.59746806713014,0.345,0,0.00560108197863324,0,1.80042766732575
"5","AC012409.2",4.20025506069983e-10,-1.37174477487217,0.059,0.468,1.06976296140964e-05,1.31011490598323,0.359293882832742
"6","AC015923.1",2.19745160362008e-07,-0.990843184574985,0.008,0.242,0.00559668948925999,0.777316262496251,0.090516102731063
"7","AC016831.7",8.8644423593067e-11,2.19539486203222,0.857,0.645,2.25768482449182e-06,2.16589839689638,3.6876301557298
"8","AC022217.3",1.27543418682185e-06,-0.901174140039702,0.017,0.242,0.0324840333041656,0.860016264993756,0.235369950631703
"9","AC092683.1",1.16488991311031e-07,-1.29198150091735,0.017,0.274,0.00296685811970065,1.00894672124121,0.113413386544742
"10","ADAMTS1",3.02066826945074e-10,2.62007504946915,0.563,0.113,7.69334001546409e-06,0.389751322988291,2.2058489563833
"11","ADAMTS4",1.71863464924946e-06,2.06091359046578,0.303,0,0.0437719058817344,0,1.42851644460903
"12","ADAMTS9",3.64218423358665e-19,3.05882246972242,0.874,0.274,9.27627902452183e-15,1.30313437951882,3.42334855024032
"13","AFAP1L1",1.32481028732675e-07,-1.35288261939747,0.05,0.355,0.00337415932079251,1.25623514376731,0.318488370503396
"14","AL022323.4",1.04176316551192e-08,-1.11604297689219,0.025,0.339,0.000265326660624231,0.976546882281611,0.20296483946506
"15","AL161457.2",1.80624947730946e-07,-1.14481787126858,0.008,0.242,0.00460033679375945,0.846894047749482,0.0533667680250284
"16","ANKAR",2.44807076206517e-08,-1.25970418855933,0.025,0.323,0.000623499142390379,1.08527585381997,0.212115447180517
"17","ANXA4",1.8548654203546e-06,-1.73392437767914,0.084,0.371,0.0472415673910113,1.72476101182716,0.522896218134702
"18","AP002518.2",6.13339729096928e-09,-1.42648626170149,0.008,0.29,0.000156211495603697,1.05694418178217,0.0681792513762869
"19","APPL2",2.19745160362008e-07,-0.866439354998419,0.008,0.242,0.00559668948925999,0.672608334317465,0.0720383382741339
"20","ARHGAP29",9.49862890463573e-07,-1.20843762349798,0.134,0.5,0.0241920579572168,1.61453845742942,0.776913325819232
"21","ARRB1",1.01863961852087e-09,-1.40286001653995,0.017,0.339,2.59437324441079e-05,1.06213139098792,0.0897429258029736
"22","ART4",2.518023601872e-08,-1.49334308745127,0.034,0.339,0.00064131543116078,1.25321605989982,0.218109509224289
"23","ATP13A3",4.26431825464942e-07,2.42827135667602,0.42,0.081,0.0108607921627666,0.246925010445868,1.93007445496032
"24","ATP1B3",7.39333310771955e-09,2.19183465510569,0.529,0.097,0.000188300800920509,0.561457786836145,2.08072179827623
"25","BAZ2B",9.30691462173449e-07,-1.11431843414152,0.235,0.645,0.0237037808500956,1.84115310828973,1.06876642741856
"26","BHLHE40",6.45076582949733e-07,2.18626230737128,0.345,0.016,0.0164294554911467,0.0392041048054947,1.55460565912438
"27","BMS1P14",6.57294770924545e-07,-1.18476531783845,0.025,0.274,0.0167406405206772,0.991568997550527,0.170352257865598
"28","CCL2",5.2917845552443e-11,2.89421619123121,0.496,0,1.34776460837517e-06,0,2.00611779288285
"29","CD36",7.37682672901033e-07,-1.89961653064297,0.328,0.661,0.0187880399961164,2.84912958679918,1.53241574443895
"30","CELSR1",1.58397682824355e-07,-1.37304801446186,0.008,0.242,0.00403423058385349,0.97930508754697,0.0275807275493043
"31","CHD9",4.37078884239598e-08,-1.24134491122042,0.235,0.677,0.00111319621026983,2.07194249304607,1.2115077677312
"32","CLIC4",2.52512123981467e-08,1.50855659529548,0.672,0.306,0.000643123128568397,1.27679181926081,2.32244357000498
"33","CNTNAP3B",1.54376950981032e-12,-2.26954696119391,0.168,0.694,3.93182656453592e-08,2.46399962534895,0.890869548049006
"34","COL4A1",3.82648755483061e-08,1.68730680586225,0.689,0.371,0.000974568115339809,1.30540640535048,2.4749583605735
"35","COL4A2",9.70395280465345e-07,1.36402292203725,0.664,0.419,0.0247149973981719,1.45686841429299,2.40233705692224
"36","COMMD10",5.37994828443522e-07,-1.10170204481704,0.126,0.5,0.0137021902856281,1.55636871038654,0.79272704420448
"37","CRISPLD2",5.06719494513761e-07,2.38763627795573,0.328,0,0.012905638805771,0,1.65498335426765
"38","CXCL2",8.03831698646998e-14,3.31555928363247,0.597,0,2.04727895328404e-09,0,2.2981705694292
"39","DOCK5",2.07166127893763e-13,-1.94424203059391,0.21,0.742,5.27631411132625e-09,2.41434663626662,1.06670075443432
"40","DOCK8",6.75105452826607e-08,-1.38938703729616,0.05,0.371,0.00171942607780408,1.31951681232493,0.356467104716558
"41","DOCK9",7.24738399299113e-07,-1.14417015572092,0.193,0.581,0.0184583622917491,1.9917644090495,1.19868609153071
"42","DSCAML1",2.45835191748813e-07,-1.6856825087991,0.042,0.323,0.00626117649865052,1.45294263225429,0.284516553960981
"43","DUSP1",1.87064199581728e-09,1.59270556969802,0.782,0.516,4.76433809914703e-05,1.52316720032838,2.62714657542668
"44","EFNA5",1.18039805082347e-07,-1.61068388381744,0.353,0.726,0.00300635579564229,2.82900237206354,1.71256137922215
"45","EGR1",1.8239515271789e-12,2.32150714032294,0.731,0.29,4.64542214457193e-08,1.03371920407913,2.64286533304376
"46","ELL2",1.49054364701773e-07,1.57870977448726,0.605,0.274,0.00379626561458945,1.12478523675205,2.21906346586033
"47","EMP1",5.25484953512958e-07,1.09593883514251,0.891,0.613,0.0133835762810215,2.72816767200574,3.48781458565092
"48","ESYT2",2.15404608781135e-11,1.971687542267,0.723,0.323,5.48613998104673e-07,1.04083725174382,2.40750691261135
"49","FHL2",6.56136403764443e-07,-1.04144059850046,0.008,0.226,0.0167111380674766,0.821754973077546,0.0998833585062899
"50","FN1",1.73882393252319e-06,0.942906005974155,0.849,0.79,0.0442861067374331,2.14784803717169,2.80142067674572
"51","FOS",7.29300924267528e-18,2.24130533924599,0.916,0.629,1.85745652401697e-13,1.8375914849005,3.3911459615728
"52","FOSB",4.82439007357102e-10,1.29959799105173,0.866,0.468,1.2287239078378e-05,2.00617459183936,2.90698727519824
"53","FOSL1",7.64408937601671e-07,2.44525973217467,0.319,0,0.019468731231777,0,1.69492488909364
"54","FOXJ3",9.36797782653349e-09,-1.25228839146973,0.067,0.435,0.000238593027263982,1.35227088662298,0.484250718827783
"55","FP236383.1",1.82937587887548e-22,2.33728300717824,0.975,0.645,4.65923742590796e-18,2.0113985371021,3.63147966369837
"56","FP671120.1",2.22426699503908e-24,2.85006402430046,0.992,0.565,5.66498560966503e-20,1.8609335555106,3.83644739836979
"57","FRMD4B",1.60647188744836e-07,-1.48057121704423,0.21,0.581,0.00409152325014223,2.12985913680983,1.10360537209742
"58","GMDS-DT",6.26993590364981e-10,-1.60719047595809,0.143,0.597,1.59688997530057e-05,1.92727750762274,0.813257960589599
"59","GNB1",1.84443808960851e-07,1.52410325081408,0.681,0.452,0.00469759937042392,1.35830119745956,2.41472906864358
"60","HECW2",1.25185690814897e-09,-1.68040887830789,0.034,0.387,3.18835435936462e-05,1.56554913862394,0.40077846243692
"61","HIBADH",1.71189425870844e-06,-1.13744041832935,0.025,0.258,0.0436002348750453,0.953489209303093,0.16507559028318
"62","HIF3A",3.13358536515903e-10,-1.81645322185206,0.067,0.468,7.98092856652354e-06,1.70527522703547,0.446205797689684
"63","HIVEP2",3.75628660679134e-13,2.58458087585943,0.723,0.226,9.56688635883685e-09,0.903927800223451,2.69542274725457
"64","ICAM1",9.7671524981793e-17,3.9716005276904,0.689,0,2.48759606976129e-12,0,2.75290370807899
"65","IL6",3.17718224409814e-11,2.8726820236478,0.504,0,8.09196545749354e-07,0,1.99119144533671
"66","IL7",7.92594746790415e-10,-1.82062247190048,0.042,0.403,2.01865956060051e-05,1.58276554199188,0.320806208729983
"67","IRAK2",1.18998450633635e-06,1.95032971902723,0.504,0.194,0.0303077153918805,0.702059013368988,2.05392455927498
"68","IRAK3",1.0243576179645e-06,-0.695061433882855,0.084,0.419,0.0260893641719378,1.14100965818545,0.659229784973594
"69","JPX",1.72325090148129e-08,-1.24596669356681,0.067,0.435,0.000438894772098269,1.34591867544143,0.482280374723998
"70","JUNB",6.72993696968657e-11,1.7643321035513,0.706,0.29,1.71404764680947e-06,1.20666768813831,2.42960951128629
"71","JUND",2.12895703938951e-07,1.44216836873314,0.689,0.387,0.00542224068362114,1.36199288565754,2.36162782433765
"72","KALRN",6.73491948059858e-09,-1.74799293666123,0.546,0.79,0.000171531664251365,3.31698928661162,2.10537291092619
"73","KANK3",2.65577533392829e-07,-1.22691820841763,0.084,0.419,0.00676399419798196,1.37914613913292,0.528711242190581
"74","KANSL1",1.55532169817877e-07,-1.06372458989988,0.16,0.581,0.0039612488330915,1.62591296852723,0.888595268145843
"75","KCNIP1",9.64075537383149e-07,-1.3991291235189,0.05,0.323,0.0245540398616114,1.35197330122828,0.38217089402185
"76","KDM6B",6.58615502213253e-09,2.38808527542032,0.462,0.048,0.000167742782258694,0.161366475626846,1.81666105122116
"77","KIAA1671",9.06352429897338e-10,-1.66155897237856,0.193,0.661,2.30838900370553e-05,2.22477203127036,1.07306711423208
"78","KLHL4",1.26180742746858e-10,-2.13742422398647,0.084,0.5,3.21369733701972e-06,2.07791508387632,0.596365509359567
