"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcifieds","log1p_avg_controls"
"1","ABCA6",5.81275146858796e-18,-0.682775532756582,0.974,0.574,1.16255029371759e-14,1.0563339468123,0.435741379008172
"2","ABCA8",0.270564399027009,-0.765365240018226,0.803,0.578,1,2.10854518776956,1.09894385042414
"3","ABCC9",4.33412772762442e-09,0.41467347347493,0.618,0.687,8.66825545524885e-06,0.162566595030293,0.521854816293525
"4","ABHD3",6.20754062008436e-27,-0.446893544978855,0.684,0.242,1.24150812401687e-23,0.620665365465132,0.317574070885596
"5","ABI3BP",0.000134147933452986,0.633473864574996,0.467,0.463,0.268295866905971,0.598016739072944,1.165932308242
"6","ABR",1.5982819858584e-31,0.421024239511053,0.758,0.374,3.19656397171679e-28,0.586267054070948,0.749526139890316
"7","AC002066.1",4.54510858788743e-12,0.337187705505663,0.906,0.699,9.09021717577486e-09,0.334308378505124,0.508541493997795
"8","AC007319.1",4.5513049731453e-16,0.486352484952267,0.697,0.294,9.1026099462906e-13,0.379276809190296,0.673667629855486
"9","AC010127.1",1.30961320661717e-05,-0.409410856498286,0.959,0.724,0.0261922641323434,0.383361810023818,0.123075395416791
"10","AC011287.1",0.480400291921977,-0.25597111107838,0.283,0.152,1,0.485601289953859,0.421526642164079
"11","AC016708.1",4.03378565878159e-97,0.482429295058322,0.156,0.549,8.06757131756319e-94,0.106422810484633,0.696115249645359
"12","AC018742.1",0.246067484042623,-0.79428262459285,0.548,0.449,1,2.13136761202836,1.32656227251509
"13","AC019197.1",0.00222890606823294,-0.737181987859418,0.295,0.386,1,2.1075902041861,0.961880063623218
"14","AC024901.1",1.29213625068371e-67,0.802710250999752,0.894,0.699,2.58427250136743e-64,0.185082902303277,0.62766610785032
"15","AC025159.1",8.50446961562519e-19,-0.670230620121438,0.778,0.464,1.70089392312504e-15,0.923932549312103,0.395421512227052
"16","AC027288.3",1.29851940465896e-33,0.27478482400853,0.783,0.545,2.59703880931791e-30,0.0510138290119468,0.266930576110136
"17","AC027644.4",6.22000160619815e-56,-0.570892213360951,0.924,0.33,1.24400032123963e-52,0.925410061494934,0.363230128195763
"18","AC078881.1",2.05719376300621e-37,-0.286723171353481,0.563,0.115,4.11438752601243e-34,0.485862323120519,0.215081675424419
"19","AC090825.1",4.31104466579097e-33,-0.255764458983775,0.818,0.299,8.62208933158194e-30,0.742033055725823,0.446817957780119
"20","AC108866.1",4.22853666430198e-45,-0.46846590708754,0.93,0.53,8.45707332860397e-42,0.683497561786232,0.216260106110324
