"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcifieds","log1p_avg_controls"
"1","AASS",0.0023760874220348,0.254653695604225,0.616,0.457,1,0.392260845151998,0.615755111410251
"2","ABCA1",2.20822339996119e-59,0.440727629333707,0.353,0.334,4.41644679992238e-56,0.251003046370224,0.694737600772703
"3","ABCA8",1.96561063758489e-14,0.311209461045079,0.691,0.485,3.93122127516978e-11,0.226690221566919,0.448345283183151
"4","ABCB1",1.74464966239757e-41,-0.622892094562187,0.901,0.464,3.48929932479515e-38,1.37951176825099,0.530911377514456
"5","ABCC3",8.48270432237902e-67,-0.265302868085998,0.903,0.515,1.6965408644758e-63,0.538554774749093,0.341368482307682
"6","ABCC4",8.58398785292022e-20,-0.314820795350937,0.853,0.487,1.71679757058404e-16,1.19572019792173,0.712237358060637
"7","ABCC9",0.000693524299924325,0.273750133900821,0.541,0.453,1,0.10731262451056,0.354768065310093
"8","ABL2",3.4170119955011e-14,0.283989339034833,0.516,0.49,6.8340239910022e-11,1.0423439219817,1.90214778449445
"9","ABLIM1",1.67860533946139e-17,-0.314698534595119,0.689,0.727,3.35721067892278e-14,2.25573200733619,2.26214806433573
"10","ABTB2",2.51260868773801e-86,0.336177555190368,0.802,0.494,5.02521737547602e-83,0.176965820104771,0.406815353797078
"11","AC002070.1",5.34634104653752e-44,-0.564850468835948,0.975,0.635,1.0692682093075e-40,0.790534771001764,0.245128879790929
"12","AC007319.1",1.3990743947891e-18,-0.627070622515804,0.996,0.83,2.7981487895782e-15,1.78283770872338,0.878228662699194
"13","AC008014.1",2.07716768906674e-67,-0.360614341779162,0.946,0.592,4.15433537813348e-64,0.989909592577999,0.537487775706137
"14","AC008050.1",1.52133455880817e-99,-0.346571574497029,0.879,0.447,3.04266911761633e-96,0.727240841520827,0.315426168108985
"15","AC016708.1",6.15807978435493e-182,0.361591068094376,0.216,0.339,1.23161595687099e-178,0.082063846507604,0.501723548052805
"16","AC024901.1",6.25702382667055e-49,0.384690607151049,0.889,0.612,1.25140476533411e-45,0.386490450113875,0.573488163865874
"17","AC061992.1",1.84068695970766e-211,0.449182081879174,0.209,0.33,3.68137391941532e-208,0.0251067602304956,0.521471140255721
