"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcifieds","log1p_avg_controls"
"445","ST6GALNAC3",5.8771926002992e-45,0.271498052467499,0.389,0.282,1.17543852005984e-41,0.320239150579365,0.614325727761015
"446","ST8SIA1",1.75796525145159e-05,-0.270176236718411,0.599,0.272,0.0351593050290317,0.453355323805851,0.267477585423295
"447","STAT4",2.21986801152058e-14,0.264829827288189,0.473,0.295,4.43973602304116e-11,0.0932534097958684,0.327656953098112
"448","STAU1",1.20926978823196e-09,0.521609719555568,0.677,0.358,2.41853957646392e-06,0.616841329188383,1.03711897882657
"449","STK17B",1.13027168830431e-66,-0.391239462493359,0.861,0.374,2.26054337660862e-63,0.804441890049261,0.465393352458794
"450","STK40",2.39780489333291e-27,0.449898121206122,0.409,0.236,4.79560978666582e-24,0.535172419941271,1.14612933110782
"451","STOX2",4.46885405720822e-76,0.280539493267655,0.292,0.154,8.93770811441644e-73,0.296433091879666,0.664247472471736
"452","SUGCT",2.81922946627029e-17,0.491191936351686,0.881,0.552,5.63845893254059e-14,1.13408318893961,1.46506919012561
"453","SULF1",0.0162430067532071,0.285831351864235,0.886,0.72,1,1.86835695114692,2.0324549504595
"454","SVEP1",0.00192972692104354,-0.597728234817785,0.926,0.527,1,1.99293725379636,1.1894400891022
"455","SWAP70",2.13454827619783e-14,0.283826366705722,0.807,0.432,4.26909655239567e-11,0.625882448998627,0.86121102822196
"456","SYN3",1.36837856841951e-45,-0.403444240138491,0.997,0.494,2.73675713683903e-42,0.763765235209051,0.239656047534251
"457","SYNDIG1",2.27741828223139e-20,-0.575362747352397,0.863,0.475,4.55483656446278e-17,0.937331137406785,0.651272018199304
"458","SYNPO2",2.14665155664955e-15,0.451242979601533,0.981,0.877,4.2933031132991e-12,2.23386982174483,2.4303800746
"459","TAGLN",0.00142937768174161,0.419500814212213,0.988,0.973,1,3.29363712636037,3.03938599722798
"460","TANC1",0.340122526304031,0.330224942662457,0.615,0.392,1,0.854900362720131,1.13762794922523
"461","TBC1D4",8.67402657571637e-121,-0.281514272795974,0.951,0.358,1.73480531514327e-117,0.882519479436545,0.52994536298621
"462","TBX2",1.75039590914721e-25,0.316570775887369,0.384,0.182,3.50079181829442e-22,0.159076799030394,0.467340804120088
"463","TEAD4",2.64712566215924e-122,0.32777025231163,0.303,0.294,5.29425132431847e-119,0.0703274304690624,0.401292993539304
"464","TENM2",6.36275937370258e-41,-0.611644918032733,0.695,0.207,1.27255187474052e-37,1.44672402322123,0.688760691964157
"465","TENM4",0.00815656281606643,-0.263337723203116,0.7,0.435,1,0.76908569357132,0.686669177058361
"466","TENT5A",2.3896582191941e-10,-0.325518380950483,0.855,0.514,4.77931643838821e-07,1.52478067356739,1.15310912644729
"467","TGFB1",0.0072156453720071,0.278101966341616,0.692,0.411,1,0.472902498106576,0.730726132374081
"468","THBS1",2.83435082318492e-16,0.602219170404962,0.473,0.351,5.66870164636984e-13,0.756818812826053,1.77341674198214
"469","THBS2",0.238595632420977,0.296245273953073,0.832,0.618,1,1.44992462167759,1.62259114454713
"470","THY1",0.397935638126138,0.314341261306111,0.524,0.176,1,0.545589286487504,1.1324605543618
"471","TIMP1",0.986497774763142,0.382016488114777,0.697,0.557,1,1.72996364162783,2.07896343403534
"472","TIMP3",1.31406777882142e-06,-0.305653493512777,0.919,0.812,0.00262813555764284,2.58814756399696,2.55039516484627
"473","TIPARP",1.45519565893966e-38,0.439911846125337,0.467,0.435,2.91039131787932e-35,0.487894283515896,1.01207807692087
"474","TMEM131L",1.99025976218924e-98,0.4147175458385,0.952,0.434,3.98051952437848e-95,0.979853133845113,1.06709097061927
"475","TMEM161B-AS1",3.8213502352901e-147,-0.377397585896482,0.946,0.346,7.64270047058021e-144,0.729530080603347,0.32181398560993
"476","TMEM41B",1.19093277035991e-17,0.321205495364777,0.662,0.285,2.38186554071982e-14,0.426598869851387,0.691783001022747
"477","TNC",6.22308328469285e-10,0.685406483965068,0.549,0.49,1.24461665693857e-06,0.892737952963804,1.89236023937432
"478","TNFAIP2",0.0262547830365835,0.853489197494512,0.542,0.377,1,0.477909159700809,1.87597124254371
"479","TNFAIP3",1.6181072745692e-66,0.797695668688253,0.337,0.182,3.2362145491384e-63,0.0968408220264917,1.21171250479854
"480","TNFAIP6",1.22870507745317e-22,0.622664540094461,0.448,0.383,2.45741015490635e-19,0.320801840377773,1.37591117557816
"481","TNFAIP8",4.99629291648584e-34,0.725945021854927,0.429,0.315,9.99258583297168e-31,0.268568253344282,1.20453888931268
"482","TNFRSF10B",1.15718813913088e-60,0.342941723298621,0.409,0.368,2.31437627826176e-57,0.392736179495908,0.79646005412389
"483","TNFRSF11B",2.4927621840444e-63,0.406866434592158,0.328,0.205,4.9855243680888e-60,0.197924599683951,0.625789361383296
"484","TNFRSF1B",0.162415184680057,0.298131806064312,0.568,0.261,1,0.157421661081504,0.457510966657008
"485","TP53BP2",8.23687044396471e-12,0.484899284272587,0.506,0.358,1.64737408879294e-08,0.33561547223429,0.819638794436633
"486","TPD52L1",6.53501360242036e-10,-0.289752721954778,0.635,0.248,1.30700272048407e-06,0.504505784231931,0.385531977739679
"487","TPM3",0.0175939481221915,0.289211564891368,0.613,0.314,1,0.436951643231415,0.771110668359764
"488","TPRG1",3.74517456155466e-113,-0.282944323677422,0.932,0.383,7.49034912310933e-110,0.902405441018153,0.55922089266346
"489","TRA2A",5.40380070398964e-24,0.252681301532826,0.881,0.507,1.08076014079793e-20,1.21044030788496,1.25740781945603
"490","TRAF1",0.148328702443847,0.275164875386439,0.56,0.322,1,0.100562730017616,0.382641838087652
"491","TRAF3",2.01709908598926e-06,0.336102918994011,0.504,0.29,0.00403419817197852,0.54778964625952,0.961156707299448
"492","TRERF1",2.4131182063853e-78,-0.363474462403488,0.957,0.384,4.8262364127706e-75,1.12792180421069,0.595013057293567
"493","TRIB1",1.67813222307015e-187,0.827833950986415,0.21,0.129,3.35626444614029e-184,0.0604519356148413,1.00325178038684
"494","TRIM5",9.26006015094592e-77,-0.353809474078082,0.969,0.435,1.85201203018918e-73,0.447598614196244,0.11836559683971
"495","TRIO",5.98524175067817e-11,0.376606715286842,0.915,0.681,1.19704835013563e-07,1.90725628233821,2.06197900189577
"496","TRPM3",5.6281598108688e-21,-0.406944921905875,0.898,0.475,1.12563196217376e-17,0.854631626177162,0.600588459204353
"497","TSC22D2",1.37659266662015e-05,0.301564477559234,0.708,0.549,0.0275318533324029,1.02873451594145,2.20400977035566
"498","TSHZ2",5.28202205632761e-06,-0.338529818228546,0.844,0.747,0.0105640441126552,3.0309520053666,2.8065824993445
"499","TTTY14",1.92803255550166e-25,0.388219346892073,0.87,0.48,3.85606511100331e-22,1.48731983148762,1.65847186024307
"500","UBA6-AS1",2.77260061766624e-81,-0.514305178283178,0.901,0.376,5.54520123533248e-78,0.978525236422945,0.467800435904298
"501","UBASH3B",6.89037952042918e-69,0.808935327009162,0.333,0.201,1.37807590408584e-65,0.0769127671107775,0.882557314686997
"502","UBR1",0.00121137429534693,0.625522370450497,0.549,0.42,1,1.05731865176314,1.87181446186324
"503","UGDH",1.87487135371094e-16,0.498583776211722,0.48,0.351,3.74974270742187e-13,0.619623357919444,1.4116955085752
"504","UPP1",5.0283863424552e-172,0.371780239554951,0.249,0.287,1.00567726849104e-168,0.0451697238824152,0.406342056213626
"505","USP37",1.91257355614398e-34,0.422691742962016,0.445,0.4,3.82514711228795e-31,0.463263870592158,1.04057961471237
"506","USP53",4.1081651416959e-07,-0.764236782661211,0.983,0.757,0.000821633028339179,2.20669491856161,1.36564569532136
"507","UST",0.00315612934915762,-0.618558529021645,0.99,0.731,1,2.25236754079967,1.26479457280435
"508","VCAM1",6.13901333803308e-101,0.616338980519906,0.29,0.16,1.22780266760662e-97,0.128349105120423,1.18765630607824
"509","VCAN",0.0221621498794737,0.407238093989712,0.751,0.654,1,1.76260981708993,2.43230008396739
"510","VEGFA",1.13698346093161e-45,0.462780242089332,0.411,0.357,2.27396692186322e-42,0.311864537455649,1.04448596740684
"511","VEGFC",7.08354963913067e-108,0.447578624180641,0.326,0.328,1.41670992782613e-104,0.0972608873807249,0.649261581186158
"512","VLDLR-AS1",7.33600065941155e-68,-0.304313524245515,0.722,0.19,1.46720013188231e-64,0.646135451565218,0.221385239697179
"513","VWF",5.79997506787678e-34,0.48566851659652,0.438,0.335,1.15999501357536e-30,0.480937100484738,1.04116270891176
"514","WARS",9.470165143352e-10,0.352135594049645,0.475,0.263,1.8940330286704e-06,0.228230174488589,0.604222615471129
"515","WISP1",2.6525413457739e-55,-0.453080749152111,0.919,0.496,5.3050826915478e-52,0.995559050646858,0.525364438566719
"516","XG",1.31584668680036e-119,-0.297112574734667,0.845,0.272,2.63169337360071e-116,0.545040278715838,0.33879257721658
"517","XYLT1",0.94016699314427,0.348620896648862,0.595,0.352,1,1.10559760829835,1.66014621359701
"518","ZBTB16",8.91139984056701e-06,-0.292306763812272,0.971,0.797,0.017822799681134,2.07246788074943,1.64688756412855
"519","ZBTB7C",3.95503592973705e-08,-0.445547751223248,0.935,0.618,7.9100718594741e-05,1.57365029221774,1.11332025704129
"520","ZFHX4",4.9540852543939e-72,-0.451664342363119,0.892,0.355,9.9081705087878e-69,0.895241586725296,0.45975538657974
"521","ZNF141",4.77249231558657e-80,0.337365309964885,0.369,0.395,9.54498463117314e-77,0.456087151442112,1.07389189859071
"522","ZNF208",3.70849735094849e-79,-0.268884055016613,0.993,0.47,7.41699470189698e-76,0.525377258523195,0.193876650472767
"523","ZNF331",0.0263660943893946,0.371386922701374,0.562,0.417,1,0.701336498086833,1.78742657192954
"524","ZNF385B",4.15193189122695e-20,-0.666139356155589,0.939,0.549,8.30386378245391e-17,1.19201263090629,0.638275157389697
"525","ZNF521",2.17361875897141e-11,-0.275880768123473,0.817,0.448,4.34723751794283e-08,1.29891541275589,1.03489756799299
"526","ZNRF1",1.7174228256038e-11,0.324482215288772,0.494,0.291,3.4348456512076e-08,0.358538173166168,0.735380579149356
"527","ZSWIM6",1.42153819907687e-07,0.333349249124466,0.739,0.545,0.000284307639815373,1.31104302905694,2.51192295084546
