"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcifieds","log1p_avg_controls"
"1","ABCA1",1.76340375788292e-32,0.470604208568396,0.355,0.188,3.52680751576585e-29,0.468373967403602,1.0852768913531
"2","ABCA6",3.79895236770705e-175,0.305007000061322,0.941,0.252,7.5979047354141e-172,0.153321852896049,0.296499591415604
"3","ABI3BP",1.28253008541038e-34,0.421823544568615,0.87,0.401,2.56506017082076e-31,0.959827213939344,1.15866604002194
"4","ABLIM1",0.236865933337596,0.333938820001551,0.606,0.336,1,0.586980841567082,0.948305873379495
"5","AC002074.1",3.05235399535894e-52,-0.267028614557551,0.837,0.284,6.10470799071788e-49,0.373535669932285,0.158051624173596
"6","AC016708.1",4.29366387573789e-115,0.284724448291877,0.274,0.244,8.58732775147577e-112,0.167767612150881,0.502119074163731
"7","AC018742.1",2.20877208104675e-06,-0.829766153009531,0.932,0.489,0.00441754416209349,1.36993289313237,0.612505232744005
"8","AC024901.1",2.48323384020557e-14,-0.496973284347237,0.955,0.515,4.96646768041114e-11,1.68788028825093,1.15785255253946
"9","AC078980.1",6.94453108642087e-105,-0.347874020618498,0.974,0.303,1.38890621728417e-101,0.347092577706778,0.0453742213073417
"10","AC098829.1",1.19390179244305e-05,-0.637424398097225,0.97,0.706,0.0238780358488609,2.34191671918045,1.42818955969575
"11","AC233296.1",1.35559977152391e-36,-0.416161810950165,0.938,0.428,2.71119954304782e-33,1.0058983698882,0.599709803730811
"12","ACKR1",9.67269283040179e-202,0.389409667013657,0.167,0.171,1.93453856608036e-198,0.0760330268255403,0.610822601377095
"13","ADAM12",1.39777148066511e-14,0.273469018747086,0.455,0.209,2.79554296133022e-11,0.10371581143981,0.415800104870848
"14","ADAMTS17",1.08494012981582e-114,-0.252850699818828,0.941,0.295,2.16988025963163e-111,0.630876011603809,0.313441457284249
"15","ADAMTS4",1.90928601751313e-64,0.707535983981641,0.315,0.115,3.81857203502626e-61,0.0159554794931783,1.16941312087326
"16","ADAMTS6",7.46088265827436e-24,-0.454044486090589,0.924,0.458,1.49217653165487e-20,0.976722984303925,0.562150790246568
"17","ADAMTS8",1.49999788199011e-48,-0.372169102962673,0.796,0.258,2.99999576398023e-45,0.406067586879984,0.1068611171819
"18","ADAMTS9",3.55375666800436e-19,0.289141824284179,0.667,0.213,7.10751333600873e-16,0.425102704980244,2.19244933006088
"19","ADAMTSL1",0.21546854006611,-0.396958266124334,0.99,0.642,1,1.80416791940083,1.0706331214407
"20","ADGRB3",0.000519052943135312,-0.449777747634601,0.992,0.6,1,1.87304807974242,1.06142985128939
"21","ADGRF5",0.00363908060762958,0.266704685292118,0.548,0.137,1,0.0986126309431461,0.411428133896298
"22","ADGRL3",1.19143889612702e-08,-0.344220394392949,0.938,0.828,2.38287779225405e-05,2.53588328177465,2.08415219906304
"23","ADGRL4",7.44050227179286e-161,0.391461166927961,0.215,0.239,1.48810045435857e-157,0.134572167506059,0.636818734905619
"24","AFAP1",0.812024228486611,0.474720091793709,0.581,0.279,1,0.742411831163869,1.30478847347003
"25","AFF3",1.00635294052029e-16,-0.289130274153581,0.965,0.553,2.01270588104058e-13,1.37934050626865,0.857717021826564
"26","AFF4",0.0203762145202549,0.290745430467638,0.797,0.611,1,1.36814761696032,1.65224116067983
"27","AKAP12",0.149558733466895,0.574261410895382,0.635,0.393,1,1.10220871447948,2.63016098339931
"28","ANGPTL4",3.82251972880911e-111,0.414677176074506,0.251,0.164,7.64503945761821e-108,0.145629373147475,0.754569229278897
"29","ANK2",2.0394688295971e-06,0.288847893383313,0.754,0.43,0.0040789376591942,0.939513391945944,1.19911893909394
"30","ANKAR",1.5965545498118e-24,-0.258629982424459,0.916,0.4,3.1931090996236e-21,0.975740781260012,0.597394691552566
"31","ANKRD28",3.49446620710602e-09,0.271329937684322,0.54,0.423,6.98893241421204e-06,1.02522477630031,1.46468752726269
"32","ANKS1B",1.400976323039e-14,-0.275331846452554,0.961,0.837,2.801952646078e-11,2.316514984299,1.62073638090675
"33","ANKUB1",2.5151597198927e-99,-0.389897052651487,0.947,0.315,5.03031943978541e-96,0.616855207432486,0.197640885404096
"34","ANO1",0.0693662073227209,0.339735017195025,0.688,0.402,1,1.16464747243486,1.5673990757324
"35","ANO10",0.000247687546891176,-0.255681937365234,0.74,0.374,0.495375093782352,0.79465278481314,0.632045409498503
"36","ANO2",3.01423580673562e-158,0.336074235429331,0.216,0.206,6.02847161347123e-155,0.133162386015227,0.577135931418958
"37","APOLD1",3.14783312235728e-151,0.373577633896016,0.199,0.123,6.29566624471457e-148,0.12145763039019,0.597297877341126
"38","APPL2",1.17739488544101e-32,-0.309689612385236,0.905,0.391,2.35478977088203e-29,0.845424662313981,0.471323903289413
"39","AQP1",7.19577507775117e-24,0.54405681537554,0.426,0.31,1.43915501555023e-20,0.708917404221591,1.33795194114124
"40","ARAP2",3.80775763894006e-130,0.262004769299244,0.24,0.185,7.61551527788011e-127,0.0905338906599225,0.418612006053311
"41","ARF4",2.13527790659873e-05,0.283651370664269,0.688,0.35,0.0427055581319746,0.615235905185361,0.846723372283774
"42","ARHGAP10",0.802945903625248,0.256582562441865,0.994,0.826,1,2.16810556247236,1.72182038364417
"43","ARHGAP42",0.543764068844405,0.271894164781724,0.646,0.353,1,0.710040606105348,0.997158560303561
"44","ARHGEF3",5.17627214015241e-72,0.414641400515218,0.336,0.251,1.03525442803048e-68,0.183548552757972,0.666302951952153
"45","ARRDC3",3.3672079679489e-35,0.643183264703621,0.382,0.222,6.7344159358978e-32,0.19693541943786,1.23059311214446
"46","ATP1B3",0.0311528680139938,0.341414098789166,0.615,0.303,1,0.650655214481617,2.4071585972798
"47","ATP2B1",0.0129252804535317,0.484150894837861,0.524,0.241,1,0.481768837877225,0.932831373320146
"48","ATRNL1",1.40940676811387e-41,-0.314146388604699,0.43,0.4,2.81881353622773e-38,1.15803113212628,1.29497132935654
"49","AXL",0.0639907858277382,0.534321304553675,0.657,0.436,1,1.11005766477072,2.01498590458962
"50","B4GALT1",3.18619488898483e-08,0.402375567942815,0.538,0.407,6.37238977796965e-05,0.807462611621204,1.46957761983515
