"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcifieds","log1p_avg_controls"
"1","ABCA1",5.02303833142833e-07,1.01099896987139,0.599,0.102,0.00100460766628567,0.557834353172431,1.62406787189192
"2","ABCC1",4.65925075848869e-81,0.427507115278735,0.816,0.123,9.31850151697738e-78,0.748846724895539,0.993203184765663
"3","ABCC3",2.23854191303177e-58,0.331196901374692,0.712,0.063,4.47708382606353e-55,0.349695337736146,0.621191266880035
"4","ABCC4",8.69165524737957e-99,0.329023917610782,0.797,0.071,1.73833104947591e-95,0.571328023990973,0.9024263412075
"5","ABHD3",2.89921714536747e-132,0.36283396010797,0.828,0.087,5.79843429073493e-129,0.387808502128484,0.600766850169789
"6","ABHD5",1.19581855908067e-59,0.264259688291104,0.715,0.066,2.39163711816133e-56,0.188866663455316,0.370918091536174
"7","ABI3BP",0.000977106436172408,-0.505973956252544,0.551,0.21,1,1.3707636157269,1.04234377578582
"8","ABL2",5.56915730160889e-05,0.603274183614537,0.593,0.105,0.111383146032178,0.769817092290463,1.49139291382311
"9","ABR",1.60289450829024e-36,0.455991792856709,0.746,0.138,3.20578901658048e-33,1.12497324251588,1.84653624278478
"10","AC007319.1",7.60565312421772e-55,-0.622688202906327,0.782,0.133,1.52113062484354e-51,0.922870573386818,0.426906012724565
"11","AC009093.2",2.40630737719078e-219,0.464970662234174,0.955,0.108,4.81261475438155e-216,0.557305171206043,0.741002574124585
"12","AC009226.1",0.00210362812668879,0.425918534208621,0.475,0.059,1,0.145548000512659,0.546437205119216
"13","AC024901.1",2.50959575212692e-34,-0.370827792750994,0.743,0.136,5.01919150425384e-31,0.800170592080951,0.550595635581458
"14","AC027644.4",4.54980335367282e-194,0.366368674774402,0.901,0.076,9.09960670734565e-191,0.488134364743154,0.622496916531368
"15","AC034195.1",1.14229398415515e-218,0.367447199448475,0.89,0.066,2.28458796831031e-215,0.183923160618038,0.369239297278818
"16","AC069368.1",2.68015560746599e-116,0.384383421620766,0.802,0.078,5.36031121493199e-113,0.264256308993757,0.468128247092502
"17","AC098829.1",4.62890778273138e-100,-0.388024369154685,0.955,0.2,9.25781556546275e-97,1.32437654167392,0.854271664513173
"18","AC104123.1",1.80264368212247e-232,0.305058382498357,0.941,0.076,3.60528736424494e-229,0.476492170353161,0.521741587319941
"19","AC109466.1",4.18529373700965e-170,-0.371210254720443,0.862,0.071,8.3705874740193e-167,0.455369902147027,0.168577723631292
"20","AC113383.1",2.89093352322542e-158,-0.585007411182347,0.935,0.133,5.78186704645084e-155,0.827053776726749,0.287240035666387
"21","AC118549.1",1.29103000008973e-20,-0.254446291176291,0.709,0.153,2.58206000017947e-17,0.921014906932821,0.733149539552708
"22","ACSL1",0.000275578349305183,1.12669604738309,0.475,0.08,0.551156698610366,0.400564056429828,1.39380002442628
"23","ACTA2",1.09337065185413e-21,-0.49567725275602,0.986,0.932,2.18674130370826e-18,3.73548240250665,2.83990701147266
"24","ACTC1",9.83994358258733e-99,-0.601814961997743,0.96,0.208,1.96798871651746e-95,1.24601099338697,0.63509564423863
"25","ACTG2",9.06178417097286e-15,-0.915590076587342,0.924,0.37,1.81235683419457e-11,2.10145073990618,1.50387620185182
"26","ADAM12",6.25424427967087e-05,0.366056886282193,0.463,0.062,0.125084885593417,0.264948061091896,0.63954250066027
"27","ADAMTS4",2.0494172095048e-86,0.965507759578983,0.277,0.017,4.0988344190096e-83,0.00603318293163735,1.2151924138874
"28","ADAMTS6",4.36486742985679e-200,-0.399469983373517,0.972,0.119,8.72973485971358e-197,0.692279808292234,0.338569663227379
"29","ADAMTSL1",9.08815609282305e-69,-0.683249759191948,0.873,0.182,1.81763121856461e-65,1.2192604041304,0.617630486945863
"30","ADAMTSL3",5.91454406728496e-104,-0.472821478215555,0.907,0.167,1.18290881345699e-100,1.06691083622767,0.533367626453439
"31","ADAP2",9.68021819114058e-208,0.623870192504693,0.935,0.1,1.93604363822812e-204,0.637115176716778,0.780765212897518
"32","ADGRF5",8.51528097772727e-169,0.302700233057853,0.833,0.038,1.70305619554545e-165,0.202400442175118,0.453530436611492
"33","ADGRL2",6.80494603876261e-61,-0.349530029051156,0.819,0.153,1.36098920775252e-57,0.987477556177341,0.723090160607607
"34","ADGRL3",4.38418422204793e-05,-0.548717172066149,0.619,0.364,0.0876836844409587,1.99986710433258,1.78474370392151
"35","ADH1B",1.73807211830569e-81,-1.06680591639529,0.96,0.226,3.47614423661139e-78,1.3532589649255,0.421815610515441
"36","ADRA1A",2.31734015310295e-174,-0.497065802795055,0.98,0.155,4.6346803062059e-171,0.970892023794139,0.392160619469534
"37","AFF4",1.81464108834643e-39,0.580878101603415,0.791,0.19,3.62928217669286e-36,1.18703189939607,1.58118270817054
"38","AGAP1",4.27006779223449e-32,0.350136468540636,0.732,0.141,8.54013558446897e-29,1.10348462283433,1.22373913098775
"39","AGAP3",2.9419269971255e-06,0.755898915383439,0.455,0.052,0.00588385399425101,0.26360193934078,1.01955288259472
"40","AGMO",8.0095425072038e-224,-0.253579639533037,0.898,0.055,1.60190850144076e-220,0.200468495071075,0
"41","AGPAT4",5.4783875289038e-109,0.638329849323667,0.819,0.096,1.09567750578076e-105,0.46254481333507,0.884089892501369
"42","AKAP6",7.69494611693005e-19,-0.522697354164173,0.839,0.29,1.53898922338601e-15,1.69914942609272,1.1802787707809
"43","AL050403.2",1.86305375680621e-125,-0.250737081124949,0.825,0.077,3.72610751361241e-122,0.387928380949086,0.17666020875745
"44","AL359915.2",2.59016613750744e-211,-0.386900074365961,0.932,0.083,5.18033227501488e-208,0.586063121565954,0.169223085565354
"45","AL390957.1",5.85211581644034e-213,0.302784328517716,0.915,0.087,1.17042316328807e-209,0.343473759509106,0.531748346338605
"46","ALCAM",1.19623285055273e-12,0.346595343160766,0.681,0.174,2.39246570110547e-09,1.06146958923746,1.38987470351827
"47","ALDH1A2",0.233923336752619,0.283408837136317,0.5,0.052,1,0.0981296457991329,0.413015432157138
"48","ALOX12-AS1",2.04185259076527e-48,0.282604165274162,0.675,0.037,4.08370518153054e-45,0.166496303287091,0.331877771442675
"49","ANK2",1.2354172729946e-05,-0.351604473191294,0.508,0.173,0.024708345459892,1.20418978091718,1.0835945219067
"50","ANK3",2.62764963921301e-21,0.254012981040968,0.412,0.121,5.25529927842603e-18,0.783992012378554,1.123577472105
"51","ANKAR",5.42984200799185e-159,-0.285234186103894,0.927,0.123,1.08596840159837e-155,0.77751074168625,0.448549665731545
"52","ANKH",1.09165548564295e-48,0.38961402437576,0.828,0.202,2.18331097128589e-45,1.30920987404136,1.56661404496636
"53","ANKRD28",3.64154187284645e-16,0.663301268877024,0.427,0.11,7.2830837456929e-13,0.77448831302362,1.53288015003813
"54","ANKS1B",8.85954251467415e-05,-0.557857722284226,0.684,0.224,0.177190850293483,1.44066615195739,1.04419797786528
"55","ANO2",4.65864782093451e-43,-0.695089505422716,0.342,0.075,9.31729564186903e-40,0.991616542997413,0.581036907630542
"56","ANPEP",1.04878827633401e-24,0.705227759281352,0.63,0.064,2.09757655266802e-21,0.0772111268829211,0.816382353956517
"57","ANXA1",3.06562305750279e-54,0.339656014979377,0.949,0.303,6.13124611500558e-51,1.83804444528774,1.46303252202744
"58","AOAH",2.28686545131717e-99,0.308259607222475,0.822,0.095,4.57373090263435e-96,0.957697459596832,1.03327879435248
"59","APBB1IP",1.41728162819724e-233,0.732548965100691,0.994,0.128,2.83456325639449e-230,0.861677099285249,0.963483434414685
"60","APOE",3.14310863798557e-215,1.03714021621859,0.901,0.079,6.28621727597114e-212,0.391705286282976,1.32395046625436
"61","APOLD1",3.91759288970423e-54,0.386555113802492,0.328,0.063,7.83518577940847e-51,0.30712149009343,0.895186367742518
"62","APPL1",2.34580019621365e-10,-0.266347209015185,0.624,0.1,4.6916003924273e-07,0.610592382287167,0.489623919695379
"63","ARAP2",1.44762792212087e-07,0.617782398793097,0.593,0.083,0.000289525584424175,0.466739679231339,0.911886341616812
"64","ARFGEF1",1.75336525948348e-143,0.335563417548232,0.969,0.171,3.50673051896697e-140,1.00294511935886,0.975763438128937
"65","ARHGAP15",8.30045711909192e-93,1.01543958983528,0.887,0.192,1.66009142381838e-89,1.48180226126608,1.76009403430372
"66","ARHGAP18",4.3183121162705e-19,0.833027576116065,0.678,0.132,8.636624232541e-16,0.964036370293403,1.35154150083097
"67","ARHGAP22",1.24428148227768e-175,0.41881974402747,0.898,0.098,2.48856296455536e-172,0.560142374534837,0.562109205113676
"68","ARHGAP24",3.72431192413109e-102,0.801537903205198,0.91,0.19,7.44862384826218e-99,1.32436748146352,1.3433559061259
"69","ARHGAP26",1.10448256264291e-22,0.780833090577368,0.763,0.239,2.20896512528581e-19,1.56789812628082,2.23460327394579
"70","ARHGAP28",1.26487791750812e-83,-0.325727697533354,0.768,0.082,2.52975583501625e-80,0.380187581225212,0.142060764753851
"71","ARHGAP31",1.66588798776761e-133,0.404679974042771,0.879,0.107,3.33177597553523e-130,0.825307869557688,0.924594880153816
"72","ARHGEF1",1.48574056232355e-25,0.37719699787553,0.641,0.059,2.9714811246471e-22,0.280964058347101,0.553755238425123
"73","ARHGEF28",1.08267136713067e-212,-0.269133999637884,0.977,0.118,2.16534273426134e-209,0.805479811903449,0.427706183467258
"74","ARID3B",8.70397932431525e-120,0.421511448126229,0.802,0.071,1.74079586486305e-116,0.273219169657259,0.522675971802992
"75","ARL4C",1.22866880218079e-13,0.440111464689611,0.424,0.055,2.45733760436157e-10,0.193416437770728,0.668805423158551
"76","ARMC9",7.21031089817456e-09,-0.269077154150884,0.667,0.168,1.44206217963491e-05,1.03429761008843,0.876550466649584
"77","ARMH3",3.98198439572172e-99,0.397620932230955,0.853,0.135,7.96396879144344e-96,0.745093615587682,0.830673888433741
"78","ARNTL2",1.58442746658189e-75,0.39646261770719,0.288,0.05,3.16885493316378e-72,0.118730914200383,0.46092815916099
"79","ARSG",3.7195266558373e-164,0.336825542082181,0.845,0.06,7.4390533116746e-161,0.207088787035445,0.419481801690602
"80","ATF3",0.000113496931253272,0.35631902505047,0.486,0.12,0.226993862506544,0.700895875907997,1.3962591440409
"81","ATP11A",1.35757458901664e-77,0.349527140920675,0.78,0.092,2.71514917803328e-74,0.57468606921584,0.645005616036752
"82","ATP11C",3.68131919696722e-32,0.307742026198716,0.379,0.1,7.36263839393444e-29,0.545498332551479,1.0317442621851
"83","ATP1B3",1.09724981110872e-12,0.744599620174969,0.627,0.11,2.19449962221745e-09,0.626453178838547,2.45594765859158
"84","ATP2A2",0.0221907200644871,0.350704296722238,0.605,0.17,1,1.00244837262044,1.43719498903209
"85","ATP2B1",4.78324569745468e-10,1.14082261658178,0.633,0.143,9.56649139490936e-07,0.827191760858257,1.89525621377044
"86","ATP8B4",1.57743135835086e-210,0.935459008152126,0.955,0.124,3.15486271670171e-207,0.756534642768029,0.973096653698904
"87","ATXN3",4.49043686129085e-81,-0.28074396352944,0.828,0.128,8.98087372258169e-78,0.843554048169815,0.546486705134209
"88","AUTS2",1.25146921631101e-41,0.399286595933507,0.802,0.202,2.50293843262203e-38,1.42672910982001,1.64983704454793
"89","B3GALNT2",1.82171088740404e-215,-0.354627224360385,0.966,0.12,3.64342177480807e-212,0.690002847896239,0.292700822043785
"90","B4GALT1",9.06223364638161e-05,0.308104206180518,0.5,0.15,0.181244672927632,0.991361179680375,1.3351510190998
"91","BANP",1.25476657226825e-08,0.794959977415917,0.452,0.08,2.50953314453649e-05,0.389254365353298,1.14411812046198
"92","BASP1",0.0191881355394392,0.752965053288024,0.497,0.084,1,0.384710190664954,1.03937319729534
"93","BAZ1A",0.85621951470656,0.565507766263031,0.537,0.121,1,0.657137612768971,1.27777646483672
"94","BCAT1",1.57835416983205e-217,0.9997313808953,0.924,0.09,3.15670833966409e-214,0.472775893825008,0.903761383454565
"95","BCL2",5.8864839614004e-107,0.774185264159305,0.907,0.183,1.17729679228008e-103,1.34760354580336,1.4882610155185
"96","BEX3",9.56052822892553e-53,-0.379860904140399,0.325,0.076,1.91210564578511e-49,0.555895023394538,0.34602202635214
"97","BICC1",7.54843951359212e-87,-0.455821319689725,0.836,0.139,1.50968790271842e-83,1.04197862831643,0.558314827214597
"98","BIRC3",4.35019320433454e-118,0.541233654809583,0.234,0.055,8.70038640866909e-115,0.23497795218667,0.947956408013967
"99","BMPR1B",1.67347871840106e-17,-0.435488757846818,0.675,0.125,3.34695743680213e-14,0.798634437327204,0.471243781263232
"100","BMT2",3.34198181944798e-162,-0.292187593912456,0.879,0.095,6.68396363889595e-159,0.43180665534524,0.189834004252162
"101","BOC",6.5818453343056e-210,-0.273160794865334,0.938,0.096,1.31636906686112e-206,0.438839493821391,0.182556334680001
"102","BORCS5",1.49701519145884e-41,0.311059583429978,0.35,0.069,2.99403038291769e-38,0.409294713753746,0.919103071000185
"103","BRD7",7.8062179207792e-171,-0.38562142012967,0.944,0.127,1.56124358415584e-167,0.689267864599302,0.319036413093998
"104","BTBD11",1.93055225513017e-15,0.441426444317468,0.41,0.04,3.86110451026034e-12,0.180788233822481,0.56405132754035
"105","BTF3",2.83084326345347e-88,-0.389339487671241,0.833,0.119,5.66168652690693e-85,0.826595335257916,0.543174523758801
"106","C1orf21",8.08639861965801e-134,-0.363900400445262,0.876,0.113,1.6172797239316e-130,0.692857704027568,0.344213061331403
"107","C1QA",2.68013655400995e-08,0.282803177792959,0.46,0.1,5.36027310801989e-05,0.536895857019579,1.34127481334659
"108","C1QB",1.33094956540588e-139,0.281054523059329,0.85,0.096,2.66189913081175e-136,0.504971608295369,0.744908633685908
"109","C1QTNF1",4.40126601133731e-05,-0.364054308269181,0.492,0.116,0.0880253202267461,0.776198735281394,0.587775433795419
"110","C20orf194",1.48684791789511e-129,0.734601042085377,0.977,0.186,2.97369583579022e-126,1.33142236402598,1.28779492375452
"111","C3",1.25132915224999e-13,-0.285494914974491,0.449,0.137,2.50265830449999e-10,0.983202994778053,0.88637169721594
"112","C5AR1",8.22686362390121e-51,0.708906535349264,0.723,0.103,1.64537272478024e-47,0.557292488914345,1.10977349725148
"113","C5AR2",1.21901841831886e-06,0.512589410899314,0.449,0.06,0.00243803683663772,0.186728416531625,0.825194160034282
"114","C7",3.32179716866384e-68,-1.06397943032032,0.997,0.278,6.64359433732768e-65,1.66734804315749,0.611543966015503
"115","CAB39",6.75059054612696e-149,0.66825298845518,0.944,0.152,1.35011810922539e-145,0.919972205122181,1.19223346538576
"116","CACNA1C",1.05564980172486e-07,-0.346834278060951,0.845,0.398,0.000211129960344972,2.30775258613429,1.92331777708861
"117","CACNA2D1",4.40335016227214e-05,-0.339768043379666,0.528,0.2,0.0880670032454427,1.28171919364437,1.1547482569455
"118","CACNB4",1.04064217818659e-158,0.277147166877525,0.822,0.048,2.08128435637317e-155,0.134363802248695,0.263130480129485
"119","CADM2",6.78998272928172e-54,0.551715351658557,0.328,0.045,1.35799654585634e-50,0.261685956630411,1.02994183992827
"120","CALCRL",1.39106887508684e-15,-0.263998878242599,0.701,0.165,2.78213775017367e-12,1.16421857296,0.98135690473193
"121","CAMK1D",5.17492945782766e-15,1.17712593671827,0.681,0.174,1.03498589156553e-11,1.32876969112665,2.12536016183918
"122","CARMN",3.05697721020643e-21,-0.519186175393594,0.958,0.402,6.11395442041286e-18,2.25017259072142,1.50641357379286
"123","CBLB",0.107998674642405,0.315102711058985,0.605,0.195,1,1.23978650473541,1.94117760751127
"124","CCDC3",1.47101388637012e-45,-0.456566975415081,0.811,0.176,2.94202777274023e-42,1.19018064403411,0.874288907942535
"125","CCDC80",0.0990988571283999,-1.04608260779468,0.808,0.4,1,2.06149005004707,1.22737274007864
"126","CCDC88A",1.5142746400336e-135,0.891960710838969,0.918,0.147,3.02854928006719e-132,0.919464517459346,1.13036425631119
"127","CCL2",1.83465243581184e-11,0.618816043109913,0.438,0.084,3.66930487162368e-08,0.343147234207006,1.52330610628656
"128","CCND3",1.54279203754098e-161,0.547835781224174,0.977,0.156,3.08558407508196e-158,1.12412939715711,1.13063579228613
"129","CCNH",2.39564302588234e-26,0.365229203471213,0.777,0.226,4.79128605176468e-23,1.30979846863547,1.47159968680538
"130","CD109",3.34767999776031e-21,0.657084393168407,0.644,0.081,6.69535999552062e-18,0.386066881224298,0.980792846847824
"131","CD247",6.16319079752029e-38,0.251041152963951,0.667,0.057,1.23263815950406e-34,0.348151354505644,0.51097516835947
"132","CD34",9.55848707905527e-27,-0.515779411580961,0.695,0.108,1.91169741581105e-23,0.762381131451118,0.466079455742645
"133","CD44",3.22103161999439e-14,0.632488983647745,0.732,0.247,6.44206323998878e-11,1.55405228293295,2.55765513595974
"134","CD55",3.51147628262213e-17,0.488318093402905,0.418,0.097,7.02295256524427e-14,0.512638321748896,1.1004632163044
"135","CD74",1.08907858443999e-44,0.610449176615173,0.864,0.25,2.17815716887997e-41,1.70944316466516,1.64168860679699
"136","CD93",5.60085425526724e-12,0.473016120779478,0.438,0.085,1.12017085105345e-08,0.519025097197394,1.08657170162669
"137","CDC14A",4.24331567252525e-38,0.392587182503272,0.692,0.081,8.48663134505051e-35,0.407037212843609,0.713170343249782
"138","CDH11",1.69154390019882e-05,-0.336798378776463,0.616,0.126,0.0338308780039764,0.943745559425473,0.810167766167223
"139","CDH13",0.000459907834144946,-0.704402708216937,0.568,0.259,0.919815668289891,1.7886237301333,1.44409043966471
"140","CDH6",4.06276349911475e-06,-0.269801713408639,0.571,0.067,0.0081255269982295,0.331940837943099,0.157053728377962
"141","CDK17",3.25087763938402e-10,0.647416236844849,0.641,0.14,6.50175527876805e-07,0.849182446582271,1.58077032581974
"142","CDKN1A",1.85833868043853e-81,0.612173912561761,0.285,0.062,3.71667736087707e-78,0.273844213587003,1.08165768171511
"143","CEBPB",1.05993071127885e-05,0.63434713671291,0.483,0.131,0.0211986142255771,0.712426495706395,1.58423480428496
"144","CEBPD",8.20660328548766e-08,0.60674859357766,0.61,0.113,0.000164132065709753,0.670103373633044,1.0860093995944
"145","CEMIP2",0.000116186022128037,0.618868344031078,0.483,0.115,0.232372044256073,0.670746793244885,1.23961958893509
