"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcified","log1p_avg_controls"
"93","GLUD1",9.7654120158942e-197,0.259991932242802,0.454,0.297,1.95308240317884e-193,0.627409773378488,0.988369877368868
"94","GMDS",4.1090190168641e-47,0.267931754610538,0.768,0.501,8.21803803372821e-44,1.43053688857004,1.57957000150018
"95","GPC5",0,-0.327574302339679,0.771,0.201,0,0.672602436955754,0.215192778815616
"96","GPRC5A",0,0.35567933186277,0.379,0.312,0,0.499698309944586,1.05668880573973
"97","GRASP",0,0.357824791133753,0.364,0.314,0,0.180859872440896,0.568325996077141
"98","GRB10",0.00263670466243484,0.326767783260414,0.631,0.368,1,0.824487353561786,1.0780990746278
"99","GREB1L",2.82199658974968e-267,-0.330455873860702,0.905,0.523,5.64399317949936e-264,1.13457415814864,0.786409186742474
"100","GUCY1A1",0,-0.348746511571758,0.982,0.421,0,1.22475572541775,0.584564786068615
"101","HAS2",0,0.28526217662996,0.247,0.219,0,0.0866434914907389,0.471555903575962
"102","HBA1",0,0.337817893242107,0.372,0.328,0,0.332759464540627,0.762889633339502
"103","HBA2",8.20007581913506e-245,0.372141477144318,0.461,0.372,1.64001516382701e-241,0.597703874542827,1.41223272479744
"104","HBEGF",0,0.255601159323561,0.369,0.281,0,0.0851512263171494,0.346858607947985
"105","HCG17",0,-0.250540890440281,0.944,0.376,0,0.728809628868346,0.375908704089492
"106","HDGFL3",1.0805988627606e-251,0.26581096174924,0.789,0.407,2.16119772552119e-248,0.648281609869195,0.844870153368592
"107","HLA-B",3.45053739361102e-56,0.341669119328603,0.52,0.347,6.90107478722203e-53,0.895739099938516,1.31148910403107
"108","HLA-DRA",3.06693232679049e-252,0.331328039067469,0.491,0.376,6.13386465358098e-249,0.502075561665635,0.918628871699176
"109","HOMER1",0,0.508222893768903,0.313,0.274,0,0.248318452541128,0.899976198052892
"110","HPSE2",7.17472718031486e-272,0.281666039246158,0.458,0.3,1.43494543606297e-268,0.268574392485675,0.669521683807895
"111","ICAM1",0.48686460335274,0.85595108146841,0.518,0.261,1,0.132475062734344,2.32695069764353
"112","IER3",0,0.636814119128887,0.385,0.202,0,0.40117905633459,1.40972312935471
"113","IER5",0,0.298454986346824,0.326,0.284,0,0.137280141057907,0.484448055291532
"114","IGFBP3",0,0.338122879041146,0.35,0.297,0,0.474386259790759,0.892929527972181
"115","IGFBP4",1.59126854933335e-136,0.519706284154234,0.444,0.251,3.1825370986667e-133,0.819925002360713,1.41304614972527
"116","IL1R1",0,0.561965618554812,0.415,0.312,0,0.459681711326638,1.1488414771027
"117","IL6",2.56882880330804e-07,0.733389253378123,0.51,0.14,0.000513765760661609,0.0279612849275035,1.91960221979387
"118","IRAK2",0,0.348441812045109,0.297,0.262,0,0.19554707524203,0.721410273835535
"119","ITGA6",0,0.38429913241955,0.392,0.288,0,0.541813792293998,0.808970800493876
"120","ITPKC",0,0.552337419425371,0.326,0.24,0,0.258585705966142,1.31921979499582
"121","JARID2",5.98447922634723e-14,0.305077874985065,0.563,0.335,1.19689584526945e-10,0.783143550743039,1.11429809972497
"122","KCNAB1",1.12054315400276e-06,-0.324238859376433,0.905,0.664,0.00224108630800553,2.56745613720393,2.16831648519054
"123","KCNQ1OT1",0,-0.287881647657719,0.935,0.39,0,0.697134668460969,0.356577684402698
"124","KCNS3",0,-0.381043470357423,0.949,0.495,0,1.04522421977014,0.584067641060297
"125","KCTD12",0,0.322760518176905,0.461,0.366,0,0.423532688396942,0.818941257461317
"126","KCTD20",4.39527040558405e-159,0.412656441840899,0.454,0.267,8.7905408111681e-156,0.526132603207631,1.02541645941762
"127","KCTD8",0,-0.430801841072177,0.99,0.441,0,0.635316956815869,0.177376392196269
"128","LAMA2",0,-0.474957346542861,0.948,0.481,0,1.89227853479998,1.15524276928058
"129","LEPR",6.10725339226725e-185,0.287240782884089,0.709,0.32,1.22145067845345e-181,0.656914602849297,0.834181992587009
"130","LINC00670",0,-0.277282316539842,0.929,0.462,0,0.937318742589408,0.538444624490496
"131","LINC02398",9.30174907322493e-189,-0.541295546681789,0.874,0.529,1.86034981464499e-185,1.4929472537862,1.02504857093654
"132","LOXL2",0,0.344286765347575,0.361,0.256,0,0.194850143950144,0.602212113633696
"133","LPP",7.42162956628493e-87,-0.258931389445842,0.978,0.963,1.48432591325699e-83,3.76209796641248,3.60606555749329
"134","LUM",1.84582637857534e-96,0.360202549547159,0.725,0.442,3.69165275715067e-93,0.837004178374304,1.1892288873318
"135","MACROD2",1.56015389036011e-07,-0.313010663983603,0.764,0.612,0.000312030778072023,2.19035246877944,1.99636229625821
"136","MAFF",0,0.388380629970769,0.34,0.308,0,0.193464698837855,0.660718344700471
"137","MALAT1",2.46515627330582e-223,0.261994402699575,1,1,4.93031254661163e-220,5.92127322880172,5.49121144837661
"138","MARCH3",0,0.518777893768849,0.358,0.284,0,0.314866735826138,1.14587820221874
"139","MCTP1",0,0.430417239578184,0.683,0.28,0,0.789157483507317,2.64686818755265
"140","MEDAG",0,0.50140559765108,0.406,0.328,0,0.392309603226221,1.02512668881408
"141","MGAT4C",0,-0.362421381566188,0.947,0.382,0,0.765506884563408,0.382118709206766
"142","MGP",1.52822433036261e-26,0.313647866269926,0.995,0.976,3.05644866072521e-23,3.14308987497458,2.74585743799007
"143","MIR222HG",0,0.70360677858337,0.383,0.297,0,0.195889616612842,1.25110469711412
"144","MRC2",0,0.265907799287671,0.8,0.414,0,0.833856252083896,0.957923789995743
"145","MT-ATP6",8.32833604380667e-42,0.310911300799459,0.917,0.68,1.66566720876133e-38,2.04761200588237,1.87435441473611
"146","MT-CO3",3.40922681676635e-45,0.33529269640579,0.875,0.796,6.81845363353269e-42,2.57023904146456,2.66493302481562
"147","MT2A",0,0.443054992389185,0.44,0.39,0,0.663939689739959,1.37375438357515
"148","MTUS2",0,-0.315447304366269,0.951,0.353,0,0.436977270331763,0.116378181990969
"149","NAMPT",0,0.286608809570926,0.72,0.348,0,0.591143752639265,2.54770671872575
"150","NCOA7",0,0.284357538493223,0.449,0.356,0,0.762907856863712,1.32245784749566
