"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcified","log1p_avg_controls"
"229","COL3A1",1.41641818933107e-77,-0.618630999105571,0.261,0.474,3.12206897292354e-73,1.36970903308596,1.79851136592297
"230","COL4A2",8.68200447336272e-14,0.308396755852872,0.628,0.618,1.91368742601861e-09,2.58863485211293,2.37487051029968
"231","COL5A2",3.46502237707072e-74,-0.565679787718722,0.184,0.374,7.63760232353927e-70,1.039696311337,1.43179566129398
"232","COL6A1",5.22982844432783e-05,0.516570597962754,0.321,0.324,1,1.59662709910418,1.23856764556614
"233","COL6A2",4.23357339503376e-86,0.925568180907251,0.597,0.505,9.3316424773334e-82,2.43852936460774,1.79697438959588
"234","COL6A3",7.14574367089665e-06,0.433716065173565,0.213,0.188,0.157506481993904,1.24900787617531,0.948378808436704
"235","COL8A1",2.25614590161104e-73,0.909905140063873,0.512,0.392,4.97299679633105e-69,2.36500071871013,1.73430253629786
"236","COPA",1.00951701995811e-37,-0.314782925349278,0.11,0.219,2.22517741539166e-33,0.657826671313162,0.876017568507426
"237","CPEB4",4.43224259994907e-32,-0.31676773590574,0.076,0.161,9.76954913880774e-28,0.47235619765091,0.691922860686331
"238","CPLANE1",1.60153044625889e-56,-0.406521387822436,0.135,0.285,3.53009340964384e-52,0.792349250647116,1.07412840445355
"239","CPXM2",5.11351727421493e-27,-0.289838526403676,0.124,0.215,1.12712147758246e-22,0.763857729665004,0.964758487059361
