"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcifieds","log1p_avg_controls"
"1","ABCA10",6.21318456240312e-24,-1.13828917699359,0.29,0.684,1.3695101412449e-19,1.76153667740986,2.55053861110487
"2","ABCA6",8.24646254554868e-27,-1.09523635263227,0.391,0.762,1.81768527428984e-22,1.85193097512222,2.61109096499603
"3","ABCA9",3.91515637281969e-10,-0.686970576791994,0.375,0.593,8.62978767696916e-06,1.73346791225387,2.20963963068488
"4","ABCC3",1.85788248116997e-28,1.67892598791613,0.214,0.007,4.09514456499484e-24,1.19766476268064,0.0339219477877601
"5","AC005165.1",1.3774400660771e-42,2.62064993522732,0.371,0.031,3.03615339364715e-38,1.98256218254605,0.166066068708636
"6","AC025159.1",4.53417531763919e-13,1.29865278996586,0.411,0.193,9.9942292351403e-09,1.88308189359668,0.982924373705537
"7","AC026316.5",3.13340485129848e-07,0.883462473354845,0.165,0.057,0.00690665097323211,0.991873698622118,0.379504176085691
"8","AC037486.1",7.31368424837563e-13,1.50926122365604,0.101,0.005,1.61208228202696e-08,1.08157845048621,0.0354382885805673
"9","AC079298.3",2.27395613290016e-27,1.53115301476383,0.573,0.22,5.01225410813854e-23,2.24310701349979,1.18179261831038
"10","AC092691.1",3.65223954685777e-12,-1.09196044188316,0.218,0.474,8.0502664091839e-08,1.29251435344954,2.04940365502385
"11","AC098829.1",1.22360866191324e-13,2.2192724276084,0.343,0.141,2.69707821258917e-09,2.36062572099333,0.822343294902141
"12","AC104574.2",2.27887387654892e-24,1.55845986126783,0.198,0.01,5.02309379868912e-20,1.15595004899092,0.0757079901372798
"13","ACTB",3.68998534713296e-10,0.574924184302014,0.863,0.71,8.13346570215047e-06,2.80845609856244,2.40994902117777
"14","ACTN4",8.35952141320702e-12,0.942747466275904,0.52,0.29,1.84260570989909e-07,1.92247426510953,1.26901151688035
"15","ADAMTS9-AS2",1.05766859924523e-09,-1.08138196080032,0.262,0.461,2.33131312645633e-05,1.19557930719029,1.94513616442742
"16","ADAMTSL1",6.10966147776184e-11,-1.49901386827638,0.081,0.284,1.34669158292826e-06,0.53976662388439,1.57880386030042
"17","ADARB1",1.27313687676841e-16,1.17702109682621,0.355,0.116,2.80624830377293e-12,1.43043924478662,0.614590390061954
"18","ADGRB3",7.22043713427425e-28,-1.60271542885969,0.355,0.713,1.59152875313673e-23,1.67140576912304,2.78232344987706
"19","ADGRD1",2.41379492086469e-18,1.16758419789345,0.31,0.08,5.32048676456994e-14,1.23463300333688,0.425325308500686
"20","ADH1B",1.27774663236399e-06,-0.693697378694029,0.331,0.497,0.028164091270567,1.59103044471203,2.07186482691562
"21","AEBP1",1.30645917667376e-15,1.43269962238706,0.613,0.349,2.8796973172243e-11,2.44741231847773,1.45434061463084
