"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcifieds","log1p_avg_controls"
"1","AAAS",1.05376990415579e-14,2.03733397701316,0.4,0.014,2.3227196227402e-10,1.55762499166901,0.14545268964336
"2","AC009501.1",2.24788285067625e-07,1.33594400953423,0.2,0.008,0.0049547833794606,0.965633514319511,0.0396276907249115
"3","AC016152.1",3.35709481442805e-07,1.04240911740045,0.2,0.008,0.00739970838996232,0.87987378032003,0.15733083960393
"4","AC104123.1",5.34236005054027e-08,2.16461248690869,0.4,0.037,0.00117756300234009,1.81473660345347,0.314341561147859
"5","ACRV1",3.23662693778349e-17,1.29403152249672,0.2,0,7.13417309626237e-13,0.896954301374297,0
"6","ADAMTS15",4.9726098958939e-09,2.03801230558761,0.2,0.006,0.000109606267325293,1.4465828258308,0.0339403422662764
"7","ADAMTSL3",6.36467646027996e-13,1.7899937896977,0.3,0.008,1.40290198537491e-08,1.29501238384869,0.054283235299923
"8","AFF3",1.16641270747514e-22,2.9448813752379,0.6,0.02,2.5710068898167e-18,2.22172331114298,0.180487088813338
"9","AL162411.1",3.23662693778349e-17,1.26938953947593,0.2,0,7.13417309626237e-13,0.87987378032003,0
"10","ALPK3",4.9726098958939e-09,1.30574993188317,0.2,0.006,0.000109606267325293,0.926674504411585,0.021597620610425
"11","APEX2",4.9726098958939e-09,1.68862446692992,0.2,0.006,0.000109606267325293,1.20527066304154,0.0348053747645219
"12","ATPAF2",1.08293484270533e-07,1.31636934609325,0.3,0.02,0.00238700498029109,1.11644701938495,0.204009318564877
"13","CAMK2B",3.23662693778349e-17,1.98875004664645,0.2,0,7.13417309626237e-13,1.37849648767145,0
"14","CLK3",9.86246387999942e-09,1.9686612616523,0.3,0.017,0.000217388428842947,1.48824749956381,0.123675496571932
"15","COL22A1",1.18235154349019e-11,1.32488406916746,0.2,0.003,2.60613927216107e-07,0.955497659174696,0.0371580020624818
"16","COL4A6",6.72710362512673e-09,1.03397955125939,0.2,0.006,0.000148278818105043,0.763089783586984,0.046389772874902
"17","DHRS4L2",3.63508761213697e-07,0.780782976767924,0.2,0.008,0.00801246011467231,0.657021250248696,0.115823731272808
"18","DMAC2",2.64080552051158e-07,1.68933338948157,0.2,0.008,0.00582086352831162,1.24377227301353,0.0728155970686047
"19","DNM3OS",1.18235154349019e-11,1.14677920214605,0.2,0.003,2.60613927216107e-07,0.848707170946158,0.0538204002538432
"20","DRP2",6.0841525850204e-09,1.20610488790075,0.2,0.006,0.00013410689127902,0.87987378032003,0.043865577812059
"21","EHBP1L1",5.77646244869991e-07,1.79794842911885,0.5,0.067,0.0127324785294243,1.72360000020333,0.477357115767413
"22","ENTPD7",5.50113361062675e-09,0.912283299396092,0.2,0.006,0.000121255987045435,0.657021250248696,0.0246746534003699
"23","EOGT",2.43670442497504e-07,3.23829888571196,0.2,0.008,0.00537098389352998,2.3488890777836,0.104271335341948
"24","FKBP5",5.5109696579764e-07,3.05475967208215,0.6,0.11,0.0121472793201116,2.78938982594602,0.671991771954058
"25","FOXP2",3.09967943300957e-07,1.23538237754319,0.2,0.008,0.00683231340623969,0.926674504411585,0.0703726925040809
"26","GRAMD1B",1.2037996796819e-08,1.65327710717834,0.3,0.017,0.000265341525395483,1.2701378357096,0.124173470184632
"27","HCN1",6.97682681123847e-11,2.28559554440487,0.3,0.011,1.53783216573318e-06,1.87126372588769,0.287009618383083
"28","HIP1R",2.24788285067625e-07,1.53246460569391,0.2,0.008,0.0049547833794606,1.10047127207427,0.0382477513296296
"29","HRCT1",1.4082574309047e-09,1.60310468494402,0.3,0.014,3.10408102920014e-05,1.211229136134,0.100041643622611
"30","ITGBL1",1.17027469800483e-16,2.46154805444837,0.4,0.011,2.57951948934224e-12,1.87705015998404,0.170835066230337
"31","ITPR2",1.49505652977859e-07,1.64331611742073,0.4,0.039,0.00329540360293798,1.3753686266123,0.236308693053404
"32","KAZN",5.00855274638074e-09,3.06083234524598,0.5,0.051,0.000110398519635724,2.70894008859101,0.587332778317075
"33","KCNQ5",4.50249777312059e-07,1.45237982286434,0.3,0.022,0.0099244055915124,1.21821912540578,0.211506146085209
"34","LETM1",2.52131405736271e-07,1.7381847071611,0.4,0.039,0.00555748044523889,1.53195321125188,0.327135382190747
"35","LINC00702",1.04490909070818e-09,1.60458303225864,0.3,0.014,2.30318861773898e-05,1.2123022797806,0.10009007499619
"36","LOXL1",2.86137244605847e-07,1.58634569105428,0.2,0.008,0.00630703714560208,1.19609875482066,0.0965277116729709
"37","LRFN3",6.0841525850204e-09,1.23301927072374,0.2,0.006,0.00013410689127902,0.896954301374297,0.0422904702960575
"38","LTBP2",7.54752496572277e-09,1.9588792895743,0.3,0.017,0.000166362545294461,1.45586275930301,0.0980711026773129
"39","MCOLN3",4.9726098958939e-09,1.3328900739878,0.2,0.006,0.000109606267325293,0.947162466086593,0.0232734693056106
"40","MLIP",7.5898045827643e-08,2.9782147124807,0.3,0.02,0.00167294472613291,2.63723457237773,0.572893441319587
"41","MRPS22",6.0841525850204e-09,0.968067613088784,0.2,0.006,0.00013410689127902,0.69459968861588,0.0235863520119931
"42","NCAPD3",1.2037996796819e-08,1.79958138512609,0.3,0.017,0.000265341525395483,1.38221487055178,0.134840107263465
"43","NCMAP",1.03350366655985e-11,1.89753605394406,0.2,0.003,2.27804878183123e-07,1.33579035671963,0.020518590917455
"44","NOP56",1.0541336314775e-08,1.52143757474925,0.3,0.017,0.000232352135050271,1.1760005461472,0.121420380811793
"45","PDK1",7.4359467329666e-09,0.862145571359046,0.2,0.006,0.00016390313788805,0.657021250248696,0.05942747822893
"46","PEX5L",8.05527946423215e-08,2.07914776905416,0.3,0.02,0.00177554469950605,1.65471179018319,0.213556376095799
"47","PGBD5",2.43670442497504e-07,1.25507223462705,0.2,0.008,0.00537098389352998,0.910057305249415,0.0401075244186071
"48","PHYHIP",9.03060850860293e-12,1.79924896891854,0.2,0.003,1.99052672746626e-07,1.25955145697833,0.0124071070470537
"49","PRX",1.63350150164753e-09,1.71620454828545,0.3,0.014,3.60056400993148e-05,1.35970916696092,0.170126823052705
"50","PTPRN2",6.0841525850204e-09,1.33621682441427,0.2,0.006,0.00013410689127902,0.975409278851529,0.0492143543920158
"51","RANBP3L",3.09967943300957e-07,0.991105439479071,0.2,0.008,0.00683231340623969,0.763089783586984,0.0761078425744405
"52","RASSF2",9.03060850860293e-12,2.45846803985771,0.2,0.003,1.99052672746626e-07,1.72260912075258,0.0185289304284791
"53","SELENON",2.43670442497504e-07,1.66578886394369,0.2,0.008,0.00537098389352998,1.19987030006818,0.0452334456174529
"54","SERPINB9",1.04490909070818e-09,2.31737242448917,0.3,0.014,2.30318861773898e-05,1.73363194138541,0.127351779043377
"55","SGK1",2.43670442497504e-07,1.30378936363708,0.2,0.008,0.00537098389352998,0.947162466086593,0.0434445446375038
"56","SGSM3",9.03060850860293e-12,1.39961742749766,0.2,0.003,1.99052672746626e-07,0.982776813221694,0.0126359394891251
"57","SPTLC3",2.64080552051158e-07,1.52353436935882,0.2,0.008,0.00582086352831162,1.12489308129197,0.0688595286847262
"58","THSD4",8.34138549409237e-10,2.09149613340543,0.3,0.014,1.83860819060784e-05,1.551460841983,0.101746193960995
"59","TKT",4.26728721428932e-07,1.40714344379027,0.3,0.022,0.00940595447773652,1.15356861326252,0.178211102555878
"60","TNC",2.50687924506366e-12,2.7433966509728,0.6,0.053,5.52566323196933e-08,2.25876605156457,0.357188397785171
"61","TRDN",2.43670442497504e-07,1.71620637193823,0.2,0.008,0.00537098389352998,1.24377227301353,0.0541886650455331
"62","TTC9",1.03350366655985e-11,1.28743166799797,0.2,0.003,2.27804878183123e-07,0.910057305249415,0.0176776744130356
"63","UNC13C",3.23662693778349e-17,1.79438409027181,0.2,0,7.13417309626237e-13,1.24377227301353,0
"64","VLDLR-AS1",6.0841525850204e-09,2.11993936794251,0.2,0.006,0.00013410689127902,1.55398476824646,0.0845547723990817
"65","VPS51",1.51066099099317e-06,2.67931363352372,0.5,0.079,0.0332979895634714,2.36100157226565,0.503842881352862
