"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcifieds","log1p_avg_controls"
"1","ABLIM1",5.08719955889308e-07,0.522717632978094,0.817,0.63,0.0112132052677121,2.78126942241145,2.41894916888371
"2","ABLIM3",4.29637883976387e-10,0.568437686862283,0.44,0.206,9.47007823860752e-06,1.53874695946244,1.14473597948983
"3","AC008537.1",3.84510017043818e-07,0.491097393179654,0.289,0.128,0.00847536979567983,1.10023856255526,0.759835789092447
"4","AC024901.1",3.53703175455209e-13,0.872617442034342,0.151,0.019,7.79632539338371e-09,0.764020928106704,0.159168608453169
"5","AC090630.1",2.44785275827927e-28,1.38088777884094,0.275,0.022,5.39555704979916e-24,1.12346928490851,0.166310814335225
"6","ACKR1",9.88289253163413e-07,0.632828239573877,0.477,0.293,0.0217838717182279,1.8645954268661,1.42595231682675
"7","ACTA2",3.28974443210594e-20,-1.07766804851157,0.683,0.871,7.2512546772479e-16,2.27311627860657,3.02009884801191
"8","ADAMTS9",1.20121415475068e-13,1.32318512766345,0.514,0.252,2.64771623990146e-09,2.44038545694786,1.52322341634909
"9","ADAMTSL3",2.43269627094837e-09,0.490164426462052,0.115,0.017,5.36214912042439e-05,0.506774389176078,0.167018298963124
"10","ADIPOR2",4.02812804485821e-24,1.48040691157067,0.436,0.111,8.87879983647648e-20,1.63067507900867,0.604535202172005
"11","AFF1",1.83903084568868e-11,0.77132924607862,0.757,0.543,4.05359179006699e-07,2.60323427529747,2.06858958309465
"12","AFF3",2.22496435571969e-08,0.4166423979603,0.115,0.02,0.000490426643287734,0.468300919341211,0.179506415893295
"13","AHNAK",3.7857041466221e-10,0.523260766394367,0.569,0.291,8.34444907998444e-06,1.72761046536866,1.36491374044477
"14","AKAP12",5.48265612406823e-29,1.57377979688212,0.39,0.066,1.20848706286712e-24,1.62899827553699,0.53813724650594
"15","AL109930.1",7.11328227407689e-10,0.601350575528308,0.22,0.065,1.56790967885203e-05,0.78952103563978,0.372696579684233
"16","ANKS1A",1.29148327031247e-08,0.703583391018757,0.56,0.336,0.000284668742442276,1.95823846829395,1.47055162452049
"17","AQR",4.5592717919084e-07,0.522856934361627,0.257,0.107,0.0100495468837245,0.990199599724332,0.627782789835354
"18","ARHGAP26",2.87181515553053e-15,0.928350725929611,0.688,0.411,6.33005496582038e-11,2.39102233797464,1.74753864972575
"19","ARL17B",2.61489110945298e-15,-1.55643562238267,0.092,0.368,5.76374298345626e-11,0.414653479238828,1.49349244261644
"20","ATF4",1.04002687572083e-06,0.509905838293468,0.216,0.083,0.0229242723946386,0.865078610873754,0.511638816709581
"21","BCAT1",4.93128049512888e-07,-0.873712301941777,0.009,0.124,0.0108695284673631,0.0231844265618998,0.628795645273382
"22","BMPER",1.05568941863674e-06,-1.04020081974181,0.009,0.119,0.023269506165591,0.0372655476221532,0.758277813042335
"23","BTNL9",2.72623781223338e-09,-1.67229686105738,0.106,0.298,6.00917338572481e-05,0.926146509260741,2.08529436356191
"24","CACNB2",2.61040528524794e-08,0.905431975191482,0.179,0.053,0.000575385532974351,1.01060349453035,0.383005873737549
